TITLE,Fecha,Cantidad,Time
Libro 535,2020-04-01,5.0,27
Libro 535,2020-05-01,7.0,28
Libro 535,2020-06-01,11.0,29
Libro 535,2020-07-01,4.0,30
Libro 535,2020-08-01,7.0,31
Libro 535,2020-09-01,11.0,32
Libro 535,2020-10-01,12.0,33
Libro 535,2020-11-01,17.0,34
Libro 535,2020-12-01,23.0,35
Libro 535,2021-01-01,5.0,36
Libro 536,2018-01-01,2.0,0
Libro 536,2018-02-01,2.0,1
Libro 536,2018-03-01,0.0,2
Libro 536,2018-04-01,0.0,3
Libro 536,2018-05-01,1.0,4
Libro 536,2018-06-01,-1.0,5
Libro 536,2018-07-01,1.0,6
Libro 536,2018-08-01,0.0,7
Libro 536,2018-09-01,1.0,8
Libro 536,2018-10-01,1.0,9
Libro 536,2018-11-01,1.0,10
Libro 536,2018-12-01,0.0,11
Libro 536,2019-01-01,0.0,12
Libro 536,2019-02-01,0.0,13
Libro 536,2019-03-01,2.0,14
Libro 536,2019-04-01,1.0,15
Libro 536,2019-05-01,2.0,16
Libro 536,2019-06-01,14.0,17
Libro 536,2019-07-01,16.0,18
Libro 536,2019-08-01,9.0,19
Libro 536,2019-09-01,8.0,20
Libro 536,2019-10-01,3.0,21
Libro 536,2019-11-01,6.0,22
Libro 536,2019-12-01,7.0,23
Libro 536,2020-01-01,3.0,24
Libro 536,2020-02-01,6.0,25
Libro 536,2020-03-01,1.0,26
Libro 536,2020-04-01,1.0,27
Libro 536,2020-05-01,0.0,28
Libro 536,2020-06-01,2.0,29
Libro 536,2020-07-01,4.0,30
Libro 536,2020-08-01,1.0,31
Libro 536,2020-09-01,1.0,32
Libro 536,2020-10-01,4.0,33
Libro 536,2020-11-01,5.0,34
Libro 536,2020-12-01,1.0,35
Libro 536,2021-01-01,2.0,36
Libro 537,2018-01-01,82.0,0
Libro 537,2018-02-01,77.0,1
Libro 537,2018-03-01,48.0,2
Libro 537,2018-04-01,39.0,3
Libro 537,2018-05-01,22.0,4
Libro 537,2018-06-01,16.0,5
Libro 537,2018-07-01,23.0,6
Libro 537,2018-08-01,6.0,7
Libro 537,2018-09-01,7.0,8
Libro 537,2018-10-01,11.0,9
Libro 537,2018-11-01,20.0,10
Libro 537,2018-12-01,0.0,11
Libro 537,2019-01-01,17.0,12
Libro 537,2019-02-01,9.0,13
Libro 537,2019-03-01,12.0,14
Libro 537,2019-04-01,3.0,15
Libro 537,2019-05-01,5.0,16
Libro 537,2019-06-01,16.0,17
Libro 537,2019-07-01,6.0,18
Libro 537,2019-08-01,16.0,19
Libro 537,2019-09-01,13.0,20
Libro 537,2019-10-01,13.0,21
Libro 537,2019-11-01,8.0,22
Libro 537,2019-12-01,10.0,23
Libro 537,2020-01-01,8.0,24
Libro 537,2020-02-01,5.0,25
Libro 537,2020-03-01,2.0,26
Libro 537,2020-04-01,4.0,27
Libro 537,2020-05-01,2.0,28
Libro 537,2020-06-01,1.0,29
Libro 537,2020-07-01,8.0,30
Libro 537,2020-08-01,4.0,31
Libro 537,2020-09-01,8.0,32
Libro 537,2020-10-01,9.0,33
Libro 537,2020-11-01,9.0,34
Libro 537,2020-12-01,21.0,35
Libro 537,2021-01-01,7.0,36
Libro 538,2018-01-01,145.0,0
Libro 538,2018-02-01,68.0,1
Libro 538,2018-03-01,50.0,2
Libro 538,2018-04-01,28.0,3
Libro 538,2018-05-01,26.0,4
Libro 538,2018-06-01,31.0,5
Libro 538,2018-07-01,31.0,6
Libro 538,2018-08-01,13.0,7
Libro 538,2018-09-01,23.0,8
Libro 538,2018-10-01,25.0,9
Libro 538,2018-11-01,23.0,10
Libro 538,2018-12-01,0.0,11
Libro 538,2019-01-01,31.0,12
Libro 538,2019-02-01,20.0,13
Libro 538,2019-03-01,21.0,14
Libro 538,2019-04-01,13.0,15
Libro 538,2019-05-01,6.0,16
Libro 538,2019-06-01,11.0,17
Libro 538,2019-07-01,15.0,18
Libro 538,2019-08-01,18.0,19
Libro 538,2019-09-01,8.0,20
Libro 538,2019-10-01,15.0,21
Libro 538,2019-11-01,11.0,22
Libro 538,2019-12-01,29.0,23
Libro 538,2020-01-01,27.0,24
Libro 538,2020-02-01,11.0,25
Libro 538,2020-03-01,18.0,26
Libro 538,2020-04-01,5.0,27
Libro 538,2020-05-01,19.0,28
Libro 538,2020-06-01,8.0,29
Libro 538,2020-07-01,26.0,30
Libro 538,2020-08-01,19.0,31
Libro 538,2020-09-01,26.0,32
Libro 538,2020-10-01,26.0,33
Libro 538,2020-11-01,29.0,34
Libro 538,2020-12-01,71.0,35
Libro 538,2021-01-01,25.0,36
Libro 539,2018-01-01,31.0,0
Libro 539,2018-02-01,31.0,1
Libro 539,2018-03-01,24.0,2
Libro 539,2018-04-01,11.0,3
Libro 539,2018-05-01,24.0,4
Libro 539,2018-06-01,48.0,5
Libro 539,2018-07-01,46.0,6
Libro 539,2018-08-01,11.0,7
Libro 539,2018-09-01,21.0,8
Libro 539,2018-10-01,29.0,9
Libro 539,2018-11-01,34.0,10
Libro 539,2018-12-01,0.0,11
Libro 539,2019-01-01,24.0,12
Libro 539,2019-02-01,13.0,13
Libro 539,2019-03-01,17.0,14
Libro 539,2019-04-01,10.0,15
Libro 539,2019-05-01,13.0,16
Libro 539,2019-06-01,12.0,17
Libro 539,2019-07-01,4.0,18
Libro 539,2019-08-01,6.0,19
Libro 539,2019-09-01,7.0,20
Libro 539,2019-10-01,92.0,21
Libro 539,2019-11-01,16.0,22
Libro 539,2019-12-01,16.0,23
Libro 539,2020-01-01,23.0,24
Libro 539,2020-02-01,25.0,25
Libro 539,2020-03-01,16.0,26
Libro 539,2020-04-01,9.0,27
Libro 539,2020-05-01,15.0,28
Libro 539,2020-06-01,24.0,29
Libro 539,2020-07-01,24.0,30
Libro 539,2020-08-01,33.0,31
Libro 539,2020-09-01,18.0,32
Libro 539,2020-10-01,17.0,33
Libro 539,2020-11-01,41.0,34
Libro 539,2020-12-01,33.0,35
Libro 539,2021-01-01,19.0,36
Libro 54,2018-01-01,780.0,0
Libro 54,2018-02-01,738.0,1
Libro 54,2018-03-01,714.0,2
Libro 54,2018-04-01,469.0,3
Libro 54,2018-05-01,444.0,4
Libro 54,2018-06-01,341.0,5
Libro 54,2018-07-01,566.0,6
Libro 54,2018-08-01,272.0,7
Libro 54,2018-09-01,372.0,8
Libro 54,2018-10-01,552.0,9
Libro 54,2018-11-01,641.0,10
Libro 54,2018-12-01,0.0,11
Libro 54,2019-01-01,748.0,12
Libro 54,2019-02-01,665.0,13
Libro 54,2019-03-01,605.0,14
Libro 54,2019-04-01,298.0,15
Libro 54,2019-05-01,317.0,16
Libro 54,2019-06-01,477.0,17
Libro 54,2019-07-01,391.0,18
Libro 54,2019-08-01,331.0,19
Libro 54,2019-09-01,454.0,20
Libro 54,2019-10-01,463.0,21
Libro 54,2019-11-01,388.0,22
Libro 54,2019-12-01,903.0,23
Libro 54,2020-01-01,617.0,24
Libro 54,2020-02-01,577.0,25
Libro 54,2020-03-01,510.0,26
Libro 54,2020-04-01,176.0,27
Libro 54,2020-05-01,172.0,28
Libro 54,2020-06-01,283.0,29
Libro 54,2020-07-01,465.0,30
Libro 54,2020-08-01,391.0,31
Libro 54,2020-09-01,386.0,32
Libro 54,2020-10-01,468.0,33
Libro 54,2020-11-01,406.0,34
Libro 54,2020-12-01,852.0,35
Libro 54,2021-01-01,312.0,36
Libro 540,2018-01-01,18.0,0
Libro 540,2018-02-01,10.0,1
Libro 540,2018-03-01,9.0,2
Libro 540,2018-04-01,5.0,3
Libro 540,2018-05-01,3.0,4
Libro 540,2018-06-01,4.0,5
Libro 540,2018-07-01,9.0,6
Libro 540,2018-08-01,5.0,7
Libro 540,2018-09-01,1.0,8
Libro 540,2018-10-01,7.0,9
Libro 540,2018-11-01,5.0,10
Libro 540,2018-12-01,0.0,11
Libro 540,2019-01-01,1.0,12
Libro 540,2019-02-01,4.0,13
Libro 540,2019-03-01,8.0,14
Libro 540,2019-04-01,6.0,15
Libro 540,2019-05-01,6.0,16
Libro 540,2019-06-01,75.0,17
Libro 540,2019-07-01,65.0,18
Libro 540,2019-08-01,37.0,19
Libro 540,2019-09-01,23.0,20
Libro 540,2019-10-01,6.0,21
Libro 540,2019-11-01,7.0,22
Libro 540,2019-12-01,7.0,23
Libro 540,2020-01-01,1.0,24
Libro 540,2020-02-01,7.0,25
Libro 540,2020-03-01,3.0,26
Libro 540,2020-04-01,2.0,27
Libro 540,2020-05-01,0.0,28
Libro 540,2020-06-01,2.0,29
Libro 540,2020-07-01,1.0,30
Libro 540,2020-08-01,3.0,31
Libro 540,2020-09-01,2.0,32
Libro 540,2020-10-01,7.0,33
Libro 540,2020-11-01,18.0,34
Libro 540,2020-12-01,16.0,35
Libro 540,2021-01-01,13.0,36
Libro 541,2018-01-01,66.0,0
Libro 541,2018-02-01,28.0,1
Libro 541,2018-03-01,41.0,2
Libro 541,2018-04-01,39.0,3
Libro 541,2018-05-01,50.0,4
Libro 541,2018-06-01,23.0,5
Libro 541,2018-07-01,25.0,6
Libro 541,2018-08-01,3.0,7
Libro 541,2018-09-01,22.0,8
Libro 541,2018-10-01,13.0,9
Libro 541,2018-11-01,6.0,10
Libro 541,2018-12-01,0.0,11
Libro 541,2019-01-01,1.0,12
Libro 541,2019-02-01,4.0,13
Libro 541,2019-03-01,7.0,14
Libro 541,2019-04-01,1.0,15
Libro 541,2019-05-01,2.0,16
Libro 541,2019-06-01,4.0,17
Libro 541,2019-07-01,6.0,18
Libro 541,2019-08-01,14.0,19
Libro 541,2019-09-01,14.0,20
Libro 541,2019-10-01,12.0,21
Libro 541,2019-11-01,13.0,22
Libro 541,2019-12-01,13.0,23
Libro 541,2020-01-01,3.0,24
Libro 541,2020-02-01,10.0,25
Libro 541,2020-03-01,3.0,26
Libro 541,2020-04-01,1.0,27
Libro 541,2020-05-01,4.0,28
Libro 541,2020-06-01,7.0,29
Libro 541,2020-07-01,5.0,30
Libro 541,2020-08-01,5.0,31
Libro 541,2020-09-01,11.0,32
Libro 541,2020-10-01,4.0,33
Libro 541,2020-11-01,3.0,34
Libro 541,2020-12-01,10.0,35
Libro 541,2021-01-01,4.0,36
Libro 542,2018-01-01,23.0,0
Libro 542,2018-02-01,29.0,1
Libro 542,2018-03-01,35.0,2
Libro 542,2018-04-01,21.0,3
Libro 542,2018-05-01,35.0,4
Libro 542,2018-06-01,28.0,5
Libro 542,2018-07-01,35.0,6
Libro 542,2018-08-01,17.0,7
Libro 542,2018-09-01,24.0,8
Libro 542,2018-10-01,28.0,9
Libro 542,2018-11-01,59.0,10
Libro 542,2018-12-01,0.0,11
Libro 542,2019-01-01,36.0,12
Libro 542,2019-02-01,23.0,13
Libro 542,2019-03-01,32.0,14
Libro 542,2019-04-01,13.0,15
Libro 542,2019-05-01,4.0,16
Libro 542,2019-06-01,21.0,17
Libro 542,2019-07-01,21.0,18
Libro 542,2019-08-01,15.0,19
Libro 542,2019-09-01,24.0,20
Libro 542,2019-10-01,17.0,21
Libro 542,2019-11-01,24.0,22
Libro 542,2019-12-01,32.0,23
Libro 542,2020-01-01,14.0,24
Libro 542,2020-02-01,19.0,25
Libro 542,2020-03-01,13.0,26
Libro 542,2020-04-01,9.0,27
Libro 542,2020-05-01,27.0,28
Libro 542,2020-06-01,17.0,29
Libro 542,2020-07-01,38.0,30
Libro 542,2020-08-01,33.0,31
Libro 542,2020-09-01,19.0,32
Libro 542,2020-10-01,19.0,33
Libro 542,2020-11-01,20.0,34
Libro 542,2020-12-01,23.0,35
Libro 542,2021-01-01,4.0,36
Libro 543,2018-01-01,333.0,0
Libro 543,2018-02-01,249.0,1
Libro 543,2018-03-01,207.0,2
Libro 543,2018-04-01,101.0,3
Libro 543,2018-05-01,103.0,4
Libro 543,2018-06-01,100.0,5
Libro 543,2018-07-01,122.0,6
Libro 543,2018-08-01,49.0,7
Libro 543,2018-09-01,52.0,8
Libro 543,2018-10-01,74.0,9
Libro 543,2018-11-01,62.0,10
Libro 543,2018-12-01,0.0,11
Libro 543,2019-01-01,51.0,12
Libro 543,2019-02-01,40.0,13
Libro 543,2019-03-01,44.0,14
Libro 543,2019-04-01,19.0,15
Libro 543,2019-05-01,35.0,16
Libro 543,2019-06-01,24.0,17
Libro 543,2019-07-01,39.0,18
Libro 543,2019-08-01,35.0,19
Libro 543,2019-09-01,75.0,20
Libro 543,2019-10-01,75.0,21
Libro 543,2019-11-01,43.0,22
Libro 543,2019-12-01,55.0,23
Libro 543,2020-01-01,68.0,24
Libro 543,2020-02-01,57.0,25
Libro 543,2020-03-01,25.0,26
Libro 543,2020-04-01,27.0,27
Libro 543,2020-05-01,14.0,28
Libro 543,2020-06-01,39.0,29
Libro 543,2020-07-01,55.0,30
Libro 543,2020-08-01,36.0,31
Libro 543,2020-09-01,83.0,32
Libro 543,2020-10-01,121.0,33
Libro 543,2020-11-01,50.0,34
Libro 543,2020-12-01,124.0,35
Libro 543,2021-01-01,85.0,36
Libro 544,2018-01-01,75.0,0
Libro 544,2018-02-01,50.0,1
Libro 544,2018-03-01,37.0,2
Libro 544,2018-04-01,40.0,3
Libro 544,2018-05-01,26.0,4
Libro 544,2018-06-01,18.0,5
Libro 544,2018-07-01,20.0,6
Libro 544,2018-08-01,12.0,7
Libro 544,2018-09-01,50.0,8
Libro 544,2018-10-01,60.0,9
Libro 544,2018-11-01,70.0,10
Libro 544,2018-12-01,0.0,11
Libro 544,2019-01-01,54.0,12
Libro 544,2019-02-01,55.0,13
Libro 544,2019-03-01,22.0,14
Libro 544,2019-04-01,6.0,15
Libro 544,2019-05-01,10.0,16
Libro 544,2019-06-01,13.0,17
Libro 544,2019-07-01,17.0,18
Libro 544,2019-08-01,11.0,19
Libro 544,2019-09-01,8.0,20
Libro 544,2019-10-01,12.0,21
Libro 544,2019-11-01,11.0,22
Libro 544,2019-12-01,34.0,23
Libro 544,2020-01-01,22.0,24
Libro 544,2020-02-01,11.0,25
Libro 544,2020-03-01,12.0,26
Libro 544,2020-04-01,6.0,27
Libro 544,2020-05-01,7.0,28
Libro 544,2020-06-01,6.0,29
Libro 544,2020-07-01,10.0,30
Libro 544,2020-08-01,10.0,31
Libro 544,2020-09-01,6.0,32
Libro 544,2020-10-01,7.0,33
Libro 544,2020-11-01,11.0,34
Libro 544,2020-12-01,22.0,35
Libro 544,2021-01-01,13.0,36
Libro 545,2018-01-01,79.0,0
Libro 545,2018-02-01,36.0,1
Libro 545,2018-03-01,36.0,2
Libro 545,2018-04-01,31.0,3
Libro 545,2018-05-01,35.0,4
Libro 545,2018-06-01,12.0,5
Libro 545,2018-07-01,38.0,6
Libro 545,2018-08-01,15.0,7
Libro 545,2018-09-01,23.0,8
Libro 545,2018-10-01,24.0,9
Libro 545,2018-11-01,17.0,10
Libro 545,2018-12-01,0.0,11
Libro 545,2019-01-01,30.0,12
Libro 545,2019-02-01,34.0,13
Libro 545,2019-03-01,17.0,14
Libro 545,2019-04-01,12.0,15
Libro 545,2019-05-01,22.0,16
Libro 545,2019-06-01,13.0,17
Libro 545,2019-07-01,15.0,18
Libro 545,2019-08-01,16.0,19
Libro 545,2019-09-01,18.0,20
Libro 545,2019-10-01,22.0,21
Libro 545,2019-11-01,11.0,22
Libro 545,2019-12-01,22.0,23
Libro 545,2020-01-01,13.0,24
Libro 545,2020-02-01,11.0,25
Libro 545,2020-03-01,4.0,26
Libro 545,2020-04-01,4.0,27
Libro 545,2020-05-01,2.0,28
Libro 545,2020-06-01,5.0,29
Libro 545,2020-07-01,18.0,30
Libro 545,2020-08-01,10.0,31
Libro 545,2020-09-01,14.0,32
Libro 545,2020-10-01,16.0,33
Libro 545,2020-11-01,8.0,34
Libro 545,2020-12-01,36.0,35
Libro 545,2021-01-01,13.0,36
Libro 546,2018-01-01,63.0,0
Libro 546,2018-02-01,47.0,1
Libro 546,2018-03-01,35.0,2
Libro 546,2018-04-01,8.0,3
Libro 546,2018-05-01,11.0,4
Libro 546,2018-06-01,8.0,5
Libro 546,2018-07-01,18.0,6
Libro 546,2018-08-01,7.0,7
Libro 546,2018-09-01,12.0,8
Libro 546,2018-10-01,10.0,9
Libro 546,2018-11-01,9.0,10
Libro 546,2018-12-01,0.0,11
Libro 546,2019-01-01,13.0,12
Libro 546,2019-02-01,8.0,13
Libro 546,2019-03-01,14.0,14
Libro 546,2019-04-01,13.0,15
Libro 546,2019-05-01,7.0,16
Libro 546,2019-06-01,11.0,17
Libro 546,2019-07-01,20.0,18
Libro 546,2019-08-01,5.0,19
Libro 546,2019-09-01,4.0,20
Libro 546,2019-10-01,13.0,21
Libro 546,2019-11-01,2.0,22
Libro 546,2019-12-01,14.0,23
Libro 546,2020-01-01,7.0,24
Libro 546,2020-02-01,11.0,25
Libro 546,2020-03-01,6.0,26
Libro 546,2020-04-01,4.0,27
Libro 546,2020-05-01,6.0,28
Libro 546,2020-06-01,7.0,29
Libro 546,2020-07-01,17.0,30
Libro 546,2020-08-01,11.0,31
Libro 546,2020-09-01,7.0,32
Libro 546,2020-10-01,12.0,33
Libro 546,2020-11-01,19.0,34
Libro 546,2020-12-01,37.0,35
Libro 546,2021-01-01,20.0,36
Libro 547,2018-01-01,105.0,0
Libro 547,2018-02-01,84.0,1
Libro 547,2018-03-01,90.0,2
Libro 547,2018-04-01,61.0,3
Libro 547,2018-05-01,51.0,4
Libro 547,2018-06-01,36.0,5
Libro 547,2018-07-01,48.0,6
Libro 547,2018-08-01,19.0,7
Libro 547,2018-09-01,65.0,8
Libro 547,2018-10-01,85.0,9
Libro 547,2018-11-01,87.0,10
Libro 547,2018-12-01,0.0,11
Libro 547,2019-01-01,90.0,12
Libro 547,2019-02-01,68.0,13
Libro 547,2019-03-01,42.0,14
Libro 547,2019-04-01,19.0,15
Libro 547,2019-05-01,24.0,16
Libro 547,2019-06-01,22.0,17
Libro 547,2019-07-01,28.0,18
Libro 547,2019-08-01,26.0,19
Libro 547,2019-09-01,26.0,20
Libro 547,2019-10-01,23.0,21
Libro 547,2019-11-01,14.0,22
Libro 547,2019-12-01,37.0,23
Libro 547,2020-01-01,22.0,24
Libro 547,2020-02-01,23.0,25
Libro 547,2020-03-01,14.0,26
Libro 547,2020-04-01,6.0,27
Libro 547,2020-05-01,1.0,28
Libro 547,2020-06-01,12.0,29
Libro 547,2020-07-01,15.0,30
Libro 547,2020-08-01,13.0,31
Libro 547,2020-09-01,18.0,32
Libro 547,2020-10-01,15.0,33
Libro 547,2020-11-01,16.0,34
Libro 547,2020-12-01,31.0,35
Libro 547,2021-01-01,19.0,36
Libro 548,2018-01-01,30.0,0
Libro 548,2018-02-01,30.0,1
Libro 548,2018-03-01,32.0,2
Libro 548,2018-04-01,42.0,3
Libro 548,2018-05-01,20.0,4
Libro 548,2018-06-01,13.0,5
Libro 548,2018-07-01,17.0,6
Libro 548,2018-08-01,16.0,7
Libro 548,2018-09-01,24.0,8
Libro 548,2018-10-01,11.0,9
Libro 548,2018-11-01,10.0,10
Libro 548,2018-12-01,0.0,11
Libro 548,2019-01-01,9.0,12
Libro 548,2019-02-01,9.0,13
Libro 548,2019-03-01,14.0,14
Libro 548,2019-04-01,16.0,15
Libro 548,2019-05-01,16.0,16
Libro 548,2019-06-01,12.0,17
Libro 548,2019-07-01,10.0,18
Libro 548,2019-08-01,29.0,19
Libro 548,2019-09-01,19.0,20
Libro 548,2019-10-01,13.0,21
Libro 548,2019-11-01,8.0,22
Libro 548,2019-12-01,18.0,23
Libro 548,2020-01-01,12.0,24
Libro 548,2020-02-01,18.0,25
Libro 548,2020-03-01,16.0,26
Libro 548,2020-04-01,10.0,27
Libro 548,2020-05-01,8.0,28
Libro 548,2020-06-01,18.0,29
Libro 548,2020-07-01,21.0,30
Libro 548,2020-08-01,20.0,31
Libro 548,2020-09-01,12.0,32
Libro 548,2020-10-01,20.0,33
Libro 548,2020-11-01,23.0,34
Libro 548,2020-12-01,33.0,35
Libro 548,2021-01-01,15.0,36
Libro 549,2018-01-01,207.0,0
Libro 549,2018-02-01,150.0,1
Libro 549,2018-03-01,186.0,2
Libro 549,2018-04-01,121.0,3
Libro 549,2018-05-01,92.0,4
Libro 549,2018-06-01,99.0,5
Libro 549,2018-07-01,105.0,6
Libro 549,2018-08-01,29.0,7
Libro 549,2018-09-01,14.0,8
Libro 549,2018-10-01,48.0,9
Libro 549,2018-11-01,45.0,10
Libro 549,2018-12-01,0.0,11
Libro 549,2019-01-01,30.0,12
Libro 549,2019-02-01,21.0,13
Libro 549,2019-03-01,50.0,14
Libro 549,2019-04-01,25.0,15
Libro 549,2019-05-01,7.0,16
Libro 549,2019-06-01,18.0,17
Libro 549,2019-07-01,29.0,18
Libro 549,2019-08-01,8.0,19
Libro 549,2019-09-01,14.0,20
Libro 549,2019-10-01,29.0,21
Libro 549,2019-11-01,50.0,22
Libro 549,2019-12-01,71.0,23
Libro 549,2020-01-01,43.0,24
Libro 549,2020-02-01,34.0,25
Libro 549,2020-03-01,22.0,26
Libro 549,2020-04-01,6.0,27
Libro 549,2020-05-01,8.0,28
Libro 549,2020-06-01,11.0,29
Libro 549,2020-07-01,19.0,30
Libro 549,2020-08-01,15.0,31
Libro 549,2020-09-01,19.0,32
Libro 549,2020-10-01,11.0,33
Libro 549,2020-11-01,15.0,34
Libro 549,2020-12-01,47.0,35
Libro 549,2021-01-01,9.0,36
Libro 55,2018-01-01,166.0,0
Libro 55,2018-02-01,270.0,1
Libro 55,2018-03-01,248.0,2
Libro 55,2018-04-01,195.0,3
Libro 55,2018-05-01,254.0,4
Libro 55,2018-06-01,154.0,5
Libro 55,2018-07-01,243.0,6
Libro 55,2018-08-01,116.0,7
Libro 55,2018-09-01,165.0,8
Libro 55,2018-10-01,237.0,9
Libro 55,2018-11-01,328.0,10
Libro 55,2018-12-01,0.0,11
Libro 55,2019-01-01,345.0,12
Libro 55,2019-02-01,398.0,13
Libro 55,2019-03-01,259.0,14
Libro 55,2019-04-01,152.0,15
Libro 55,2019-05-01,123.0,16
Libro 55,2019-06-01,203.0,17
Libro 55,2019-07-01,225.0,18
Libro 55,2019-08-01,254.0,19
Libro 55,2019-09-01,258.0,20
Libro 55,2019-10-01,292.0,21
Libro 55,2019-11-01,245.0,22
Libro 55,2019-12-01,426.0,23
Libro 55,2020-01-01,216.0,24
Libro 55,2020-02-01,211.0,25
Libro 55,2020-03-01,152.0,26
Libro 55,2020-04-01,69.0,27
Libro 55,2020-05-01,100.0,28
Libro 55,2020-06-01,150.0,29
Libro 55,2020-07-01,202.0,30
Libro 55,2020-08-01,164.0,31
Libro 55,2020-09-01,149.0,32
Libro 55,2020-10-01,198.0,33
Libro 55,2020-11-01,220.0,34
Libro 55,2020-12-01,364.0,35
Libro 55,2021-01-01,132.0,36
Libro 550,2018-01-01,49.0,0
Libro 550,2018-02-01,25.0,1
Libro 550,2018-03-01,23.0,2
Libro 550,2018-04-01,3.0,3
Libro 550,2018-05-01,0.0,4
Libro 550,2018-06-01,6.0,5
Libro 550,2018-07-01,7.0,6
Libro 550,2018-08-01,3.0,7
Libro 550,2018-09-01,5.0,8
Libro 550,2018-10-01,10.0,9
Libro 550,2018-11-01,6.0,10
Libro 550,2018-12-01,0.0,11
Libro 550,2019-01-01,4.0,12
Libro 550,2019-02-01,2.0,13
Libro 550,2019-03-01,11.0,14
Libro 550,2019-04-01,6.0,15
Libro 550,2019-05-01,16.0,16
Libro 550,2019-06-01,42.0,17
Libro 550,2019-07-01,55.0,18
Libro 550,2019-08-01,21.0,19
Libro 550,2019-09-01,16.0,20
Libro 550,2019-10-01,16.0,21
Libro 550,2019-11-01,11.0,22
Libro 550,2019-12-01,16.0,23
Libro 550,2020-01-01,33.0,24
Libro 550,2020-02-01,22.0,25
Libro 550,2020-03-01,13.0,26
Libro 550,2020-04-01,13.0,27
Libro 550,2020-05-01,23.0,28
Libro 550,2020-06-01,19.0,29
Libro 550,2020-07-01,23.0,30
Libro 550,2020-08-01,29.0,31
Libro 550,2020-09-01,25.0,32
Libro 550,2020-10-01,15.0,33
Libro 550,2020-11-01,25.0,34
Libro 550,2020-12-01,23.0,35
Libro 550,2021-01-01,11.0,36
Libro 551,2018-01-01,5.0,0
Libro 551,2018-02-01,1.0,1
Libro 551,2018-03-01,2.0,2
Libro 551,2018-04-01,4.0,3
Libro 551,2018-05-01,0.0,4
Libro 551,2018-06-01,1.0,5
Libro 551,2018-07-01,0.0,6
Libro 551,2018-08-01,0.0,7
Libro 551,2018-09-01,3.0,8
Libro 551,2018-10-01,3.0,9
Libro 551,2018-11-01,2.0,10
Libro 551,2018-12-01,0.0,11
Libro 551,2019-01-01,1.0,12
Libro 551,2019-02-01,2.0,13
Libro 551,2019-03-01,2.0,14
Libro 551,2019-04-01,1.0,15
Libro 551,2019-05-01,1.0,16
Libro 551,2019-06-01,32.0,17
Libro 551,2019-07-01,25.0,18
Libro 551,2019-08-01,22.0,19
Libro 551,2019-09-01,15.0,20
Libro 551,2019-10-01,11.0,21
Libro 551,2019-11-01,9.0,22
Libro 551,2019-12-01,8.0,23
Libro 551,2020-01-01,6.0,24
Libro 551,2020-02-01,3.0,25
Libro 551,2020-03-01,10.0,26
Libro 551,2020-04-01,4.0,27
Libro 551,2020-05-01,2.0,28
Libro 551,2020-06-01,6.0,29
Libro 551,2020-07-01,8.0,30
Libro 551,2020-08-01,4.0,31
Libro 551,2020-09-01,12.0,32
Libro 551,2020-10-01,7.0,33
Libro 551,2020-11-01,4.0,34
Libro 551,2020-12-01,11.0,35
Libro 551,2021-01-01,1.0,36
Libro 552,2018-01-01,2.0,0
Libro 552,2018-02-01,6.0,1
Libro 552,2018-03-01,0.0,2
Libro 552,2018-04-01,2.0,3
Libro 552,2018-05-01,2.0,4
Libro 552,2018-06-01,1.0,5
Libro 552,2018-07-01,0.0,6
Libro 552,2018-08-01,1.0,7
Libro 552,2018-09-01,1.0,8
Libro 552,2018-10-01,2.0,9
Libro 552,2018-11-01,1.0,10
Libro 552,2018-12-01,0.0,11
Libro 552,2019-01-01,2.0,12
Libro 552,2019-02-01,2.0,13
Libro 552,2019-03-01,1.0,14
Libro 552,2019-04-01,1.0,15
Libro 552,2019-05-01,1.0,16
Libro 552,2019-06-01,19.0,17
Libro 552,2019-07-01,19.0,18
Libro 552,2019-08-01,6.0,19
Libro 552,2019-09-01,7.0,20
Libro 552,2019-10-01,9.0,21
Libro 552,2019-11-01,4.0,22
Libro 552,2019-12-01,6.0,23
Libro 552,2020-01-01,7.0,24
Libro 552,2020-02-01,4.0,25
Libro 552,2020-03-01,3.0,26
Libro 552,2020-04-01,0.0,27
Libro 552,2020-05-01,0.0,28
Libro 552,2020-06-01,2.0,29
Libro 552,2020-07-01,3.0,30
Libro 552,2020-08-01,6.0,31
Libro 552,2020-09-01,8.0,32
Libro 552,2020-10-01,0.0,33
Libro 552,2020-11-01,1.0,34
Libro 552,2020-12-01,4.0,35
Libro 552,2021-01-01,1.0,36
Libro 553,2018-01-01,14.0,0
Libro 553,2018-02-01,16.0,1
Libro 553,2018-03-01,7.0,2
Libro 553,2018-04-01,3.0,3
Libro 553,2018-05-01,4.0,4
Libro 553,2018-06-01,4.0,5
Libro 553,2018-07-01,5.0,6
Libro 553,2018-08-01,3.0,7
Libro 553,2018-09-01,6.0,8
Libro 553,2018-10-01,4.0,9
Libro 553,2018-11-01,4.0,10
Libro 553,2018-12-01,0.0,11
Libro 553,2019-01-01,1.0,12
Libro 553,2019-02-01,4.0,13
Libro 553,2019-03-01,2.0,14
Libro 553,2019-04-01,0.0,15
Libro 553,2019-05-01,1.0,16
Libro 553,2019-06-01,16.0,17
Libro 553,2019-07-01,14.0,18
Libro 553,2019-08-01,15.0,19
Libro 553,2019-09-01,13.0,20
Libro 553,2019-10-01,9.0,21
